-5.00000, 0.00674
-4.99000, 0.00681
-4.98000, 0.00687
-4.97000, 0.00694
-4.96000, 0.00701
-4.95000, 0.00708
-4.94000, 0.00715
-4.93000, 0.00723
-4.92000, 0.00730
-4.91000, 0.00737
-4.90000, 0.00745
-4.89000, 0.00752
-4.88000, 0.00760
-4.87000, 0.00767
-4.86000, 0.00775
-4.85000, 0.00783
-4.84000, 0.00791
-4.83000, 0.00799
-4.82000, 0.00807
-4.81000, 0.00815
-4.80000, 0.00823
-4.79000, 0.00831
-4.78000, 0.00840
-4.77000, 0.00848
-4.76000, 0.00857
-4.75000, 0.00865
-4.74000, 0.00874
-4.73000, 0.00883
-4.72000, 0.00892
-4.71000, 0.00900
-4.70000, 0.00910
-4.69000, 0.00919
-4.68000, 0.00928
-4.67000, 0.00937
-4.66000, 0.00947
-4.65000, 0.00956
-4.64000, 0.00966
-4.63000, 0.00975
-4.62000, 0.00985
-4.61000, 0.00995
-4.60000, 0.01005
-4.59000, 0.01015
-4.58000, 0.01025
-4.57000, 0.01036
-4.56000, 0.01046
-4.55000, 0.01057
-4.54000, 0.01067
-4.53000, 0.01078
-4.52000, 0.01089
-4.51000, 0.01100
-4.50000, 0.01111
-4.49000, 0.01122
-4.48000, 0.01133
-4.47000, 0.01145
-4.46000, 0.01156
-4.45000, 0.01168
-4.44000, 0.01180
-4.43000, 0.01191
-4.42000, 0.01203
-4.41000, 0.01216
-4.40000, 0.01228
-4.39000, 0.01240
-4.38000, 0.01253
-4.37000, 0.01265
-4.36000, 0.01278
-4.35000, 0.01291
-4.34000, 0.01304
-4.33000, 0.01317
-4.32000, 0.01330
-4.31000, 0.01343
-4.30000, 0.01357
-4.29000, 0.01370
-4.28000, 0.01384
-4.27000, 0.01398
-4.26000, 0.01412
-4.25000, 0.01426
-4.24000, 0.01441
-4.23000, 0.01455
-4.22000, 0.01470
-4.21000, 0.01485
-4.20000, 0.01500
-4.19000, 0.01515
-4.18000, 0.01530
-4.17000, 0.01545
-4.16000, 0.01561
-4.15000, 0.01576
-4.14000, 0.01592
-4.13000, 0.01608
-4.12000, 0.01624
-4.11000, 0.01641
-4.10000, 0.01657
-4.09000, 0.01674
-4.08000, 0.01691
-4.07000, 0.01708
-4.06000, 0.01725
-4.05000, 0.01742
-4.04000, 0.01760
-4.03000, 0.01777
-4.02000, 0.01795
-4.01000, 0.01813
-4.00000, 0.01832
-3.99000, 0.01850
-3.98000, 0.01869
-3.97000, 0.01887
-3.96000, 0.01906
-3.95000, 0.01925
-3.94000, 0.01945
-3.93000, 0.01964
-3.92000, 0.01984
-3.91000, 0.02004
-3.90000, 0.02024
-3.89000, 0.02045
-3.88000, 0.02065
-3.87000, 0.02086
-3.86000, 0.02107
-3.85000, 0.02128
-3.84000, 0.02149
-3.83000, 0.02171
-3.82000, 0.02193
-3.81000, 0.02215
-3.80000, 0.02237
-3.79000, 0.02260
-3.78000, 0.02282
-3.77000, 0.02305
-3.76000, 0.02328
-3.75000, 0.02352
-3.74000, 0.02375
-3.73000, 0.02399
-3.72000, 0.02423
-3.71000, 0.02448
-3.70000, 0.02472
-3.69000, 0.02497
-3.68000, 0.02522
-3.67000, 0.02548
-3.66000, 0.02573
-3.65000, 0.02599
-3.64000, 0.02625
-3.63000, 0.02652
-3.62000, 0.02678
-3.61000, 0.02705
-3.60000, 0.02732
-3.59000, 0.02760
-3.58000, 0.02788
-3.57000, 0.02816
-3.56000, 0.02844
-3.55000, 0.02872
-3.54000, 0.02901
-3.53000, 0.02930
-3.52000, 0.02960
-3.51000, 0.02990
-3.50000, 0.03020
-3.49000, 0.03050
-3.48000, 0.03081
-3.47000, 0.03112
-3.46000, 0.03143
-3.45000, 0.03175
-3.44000, 0.03206
-3.43000, 0.03239
-3.42000, 0.03271
-3.41000, 0.03304
-3.40000, 0.03337
-3.39000, 0.03371
-3.38000, 0.03405
-3.37000, 0.03439
-3.36000, 0.03474
-3.35000, 0.03508
-3.34000, 0.03544
-3.33000, 0.03579
-3.32000, 0.03615
-3.31000, 0.03652
-3.30000, 0.03688
-3.29000, 0.03725
-3.28000, 0.03763
-3.27000, 0.03801
-3.26000, 0.03839
-3.25000, 0.03877
-3.24000, 0.03916
-3.23000, 0.03956
-3.22000, 0.03996
-3.21000, 0.04036
-3.20000, 0.04076
-3.19000, 0.04117
-3.18000, 0.04159
-3.17000, 0.04200
-3.16000, 0.04243
-3.15000, 0.04285
-3.14000, 0.04328
-3.13000, 0.04372
-3.12000, 0.04416
-3.11000, 0.04460
-3.10000, 0.04505
-3.09000, 0.04550
-3.08000, 0.04596
-3.07000, 0.04642
-3.06000, 0.04689
-3.05000, 0.04736
-3.04000, 0.04783
-3.03000, 0.04832
-3.02000, 0.04880
-3.01000, 0.04929
-3.00000, 0.04979
-2.99000, 0.05029
-2.98000, 0.05079
-2.97000, 0.05130
-2.96000, 0.05182
-2.95000, 0.05234
-2.94000, 0.05287
-2.93000, 0.05340
-2.92000, 0.05393
-2.91000, 0.05448
-2.90000, 0.05502
-2.89000, 0.05558
-2.88000, 0.05613
-2.87000, 0.05670
-2.86000, 0.05727
-2.85000, 0.05784
-2.84000, 0.05843
-2.83000, 0.05901
-2.82000, 0.05961
-2.81000, 0.06020
-2.80000, 0.06081
-2.79000, 0.06142
-2.78000, 0.06204
-2.77000, 0.06266
-2.76000, 0.06329
-2.75000, 0.06393
-2.74000, 0.06457
-2.73000, 0.06522
-2.72000, 0.06587
-2.71000, 0.06654
-2.70000, 0.06721
-2.69000, 0.06788
-2.68000, 0.06856
-2.67000, 0.06925
-2.66000, 0.06995
-2.65000, 0.07065
-2.64000, 0.07136
-2.63000, 0.07208
-2.62000, 0.07280
-2.61000, 0.07353
-2.60000, 0.07427
-2.59000, 0.07502
-2.58000, 0.07577
-2.57000, 0.07654
-2.56000, 0.07730
-2.55000, 0.07808
-2.54000, 0.07887
-2.53000, 0.07966
-2.52000, 0.08046
-2.51000, 0.08127
-2.50000, 0.08208
-2.49000, 0.08291
-2.48000, 0.08374
-2.47000, 0.08458
-2.46000, 0.08543
-2.45000, 0.08629
-2.44000, 0.08716
-2.43000, 0.08804
-2.42000, 0.08892
-2.41000, 0.08982
-2.40000, 0.09072
-2.39000, 0.09163
-2.38000, 0.09255
-2.37000, 0.09348
-2.36000, 0.09442
-2.35000, 0.09537
-2.34000, 0.09633
-2.33000, 0.09730
-2.32000, 0.09827
-2.31000, 0.09926
-2.30000, 0.10026
-2.29000, 0.10127
-2.28000, 0.10228
-2.27000, 0.10331
-2.26000, 0.10435
-2.25000, 0.10540
-2.24000, 0.10646
-2.23000, 0.10753
-2.22000, 0.10861
-2.21000, 0.10970
-2.20000, 0.11080
-2.19000, 0.11192
-2.18000, 0.11304
-2.17000, 0.11418
-2.16000, 0.11533
-2.15000, 0.11648
-2.14000, 0.11765
-2.13000, 0.11884
-2.12000, 0.12003
-2.11000, 0.12124
-2.10000, 0.12246
-2.09000, 0.12369
-2.08000, 0.12493
-2.07000, 0.12619
-2.06000, 0.12745
-2.05000, 0.12873
-2.04000, 0.13003
-2.03000, 0.13134
-2.02000, 0.13266
-2.01000, 0.13399
-2.00000, 0.13534
-1.99000, 0.13670
-1.98000, 0.13807
-1.97000, 0.13946
-1.96000, 0.14086
-1.95000, 0.14227
-1.94000, 0.14370
-1.93000, 0.14515
-1.92000, 0.14661
-1.91000, 0.14808
-1.90000, 0.14957
-1.89000, 0.15107
-1.88000, 0.15259
-1.87000, 0.15412
-1.86000, 0.15567
-1.85000, 0.15724
-1.84000, 0.15882
-1.83000, 0.16041
-1.82000, 0.16203
-1.81000, 0.16365
-1.80000, 0.16530
-1.79000, 0.16696
-1.78000, 0.16864
-1.77000, 0.17033
-1.76000, 0.17204
-1.75000, 0.17377
-1.74000, 0.17552
-1.73000, 0.17728
-1.72000, 0.17907
-1.71000, 0.18087
-1.70000, 0.18268
-1.69000, 0.18452
-1.68000, 0.18637
-1.67000, 0.18825
-1.66000, 0.19014
-1.65000, 0.19205
-1.64000, 0.19398
-1.63000, 0.19593
-1.62000, 0.19790
-1.61000, 0.19989
-1.60000, 0.20190
-1.59000, 0.20393
-1.58000, 0.20598
-1.57000, 0.20805
-1.56000, 0.21014
-1.55000, 0.21225
-1.54000, 0.21438
-1.53000, 0.21654
-1.52000, 0.21871
-1.51000, 0.22091
-1.50000, 0.22313
-1.49000, 0.22537
-1.48000, 0.22764
-1.47000, 0.22993
-1.46000, 0.23224
-1.45000, 0.23457
-1.44000, 0.23693
-1.43000, 0.23931
-1.42000, 0.24171
-1.41000, 0.24414
-1.40000, 0.24660
-1.39000, 0.24908
-1.38000, 0.25158
-1.37000, 0.25411
-1.36000, 0.25666
-1.35000, 0.25924
-1.34000, 0.26185
-1.33000, 0.26448
-1.32000, 0.26714
-1.31000, 0.26982
-1.30000, 0.27253
-1.29000, 0.27527
-1.28000, 0.27804
-1.27000, 0.28083
-1.26000, 0.28365
-1.25000, 0.28650
-1.24000, 0.28938
-1.23000, 0.29229
-1.22000, 0.29523
-1.21000, 0.29820
-1.20000, 0.30119
-1.19000, 0.30422
-1.18000, 0.30728
-1.17000, 0.31037
-1.16000, 0.31349
-1.15000, 0.31664
-1.14000, 0.31982
-1.13000, 0.32303
-1.12000, 0.32628
-1.11000, 0.32956
-1.10000, 0.33287
-1.09000, 0.33622
-1.08000, 0.33960
-1.07000, 0.34301
-1.06000, 0.34646
-1.05000, 0.34994
-1.04000, 0.35345
-1.03000, 0.35701
-1.02000, 0.36059
-1.01000, 0.36422
-1.00000, 0.36788
-0.99000, 0.37158
-0.98000, 0.37531
-0.97000, 0.37908
-0.96000, 0.38289
-0.95000, 0.38674
-0.94000, 0.39063
-0.93000, 0.39455
-0.92000, 0.39852
-0.91000, 0.40252
-0.90000, 0.40657
-0.89000, 0.41066
-0.88000, 0.41478
-0.87000, 0.41895
-0.86000, 0.42316
-0.85000, 0.42741
-0.84000, 0.43171
-0.83000, 0.43605
-0.82000, 0.44043
-0.81000, 0.44486
-0.80000, 0.44933
-0.79000, 0.45384
-0.78000, 0.45841
-0.77000, 0.46301
-0.76000, 0.46767
-0.75000, 0.47237
-0.74000, 0.47711
-0.73000, 0.48191
-0.72000, 0.48675
-0.71000, 0.49164
-0.70000, 0.49659
-0.69000, 0.50158
-0.68000, 0.50662
-0.67000, 0.51171
-0.66000, 0.51685
-0.65000, 0.52205
-0.64000, 0.52729
-0.63000, 0.53259
-0.62000, 0.53794
-0.61000, 0.54335
-0.60000, 0.54881
-0.59000, 0.55433
-0.58000, 0.55990
-0.57000, 0.56553
-0.56000, 0.57121
-0.55000, 0.57695
-0.54000, 0.58275
-0.53000, 0.58860
-0.52000, 0.59452
-0.51000, 0.60050
-0.50000, 0.60653
-0.49000, 0.61263
-0.48000, 0.61878
-0.47000, 0.62500
-0.46000, 0.63128
-0.45000, 0.63763
-0.44000, 0.64404
-0.43000, 0.65051
-0.42000, 0.65705
-0.41000, 0.66365
-0.40000, 0.67032
-0.39000, 0.67706
-0.38000, 0.68386
-0.37000, 0.69073
-0.36000, 0.69768
-0.35000, 0.70469
-0.34000, 0.71177
-0.33000, 0.71892
-0.32000, 0.72615
-0.31000, 0.73345
-0.30000, 0.74082
-0.29000, 0.74826
-0.28000, 0.75578
-0.27000, 0.76338
-0.26000, 0.77105
-0.25000, 0.77880
-0.24000, 0.78663
-0.23000, 0.79453
-0.22000, 0.80252
-0.21000, 0.81058
-0.20000, 0.81873
-0.19000, 0.82696
-0.18000, 0.83527
-0.17000, 0.84366
-0.16000, 0.85214
-0.15000, 0.86071
-0.14000, 0.86936
-0.13000, 0.87810
-0.12000, 0.88692
-0.11000, 0.89583
-0.10000, 0.90484
-0.09000, 0.91393
-0.08000, 0.92312
-0.07000, 0.93239
-0.06000, 0.94176
-0.05000, 0.95123
-0.04000, 0.96079
-0.03000, 0.97045
-0.02000, 0.98020
-0.01000, 0.99005
 0.00000, 1.00000
 0.01000, 1.01005
 0.02000, 1.02020
 0.03000, 1.03045
 0.04000, 1.04081
 0.05000, 1.05127
 0.06000, 1.06184
 0.07000, 1.07251
 0.08000, 1.08329
 0.09000, 1.09417
